Time,kx,ky,Amp
16.25,11,29,6.64E-21
16.25,12,29,5.29E-21
16.25,13,29,4.72E-21
16.25,14,29,5.07E-21
16.25,15,29,5.15E-21
16.25,16,29,2.09E-21
16.25,17,29,5.60E-21
16.25,18,29,2.54E-21
16.25,19,29,2.39E-22
16.25,20,29,1.10E-22
16.25,21,29,4.96E-23
16.25,22,29,2.46E-23
16.25,23,29,9.02E-23
16.25,24,29,2.18E-23
16.25,25,29,6.47E-23
16.25,26,29,2.44E-23
16.25,27,29,6.89E-23
16.25,28,29,5.22E-23
16.25,29,29,5.22E-23
16.25,30,29,6.05E-23
16.25,31,29,2.01E-22
16.25,0,30,1.77E-20
16.25,1,30,9.47E-09
16.25,2,30,1.26E-20
16.25,3,30,5.33E-21
16.25,4,30,4.00E-21
16.25,5,30,1.05E-20
16.25,6,30,1.43E-21
16.25,7,30,5.77E-21
16.25,8,30,1.76E-21
16.25,9,30,6.57E-21
16.25,10,30,5.59E-21
16.25,11,30,4.37E-21
16.25,12,30,3.07E-21
16.25,13,30,6.53E-21
16.25,14,30,2.53E-21
16.25,15,30,2.97E-21
16.25,16,30,2.52E-21
16.25,17,30,5.43E-21
16.25,18,30,1.92E-21
16.25,19,30,3.32E-22
16.25,20,30,8.36E-23
16.25,21,30,8.57E-23
16.25,22,30,1.38E-23
16.25,23,30,1.53E-22
16.25,24,30,3.84E-23
16.25,25,30,1.54E-22
16.25,26,30,6.66E-23
16.25,27,30,8.59E-23
16.25,28,30,2.56E-23
16.25,29,30,5.91E-23
16.25,30,30,1.86E-23
16.25,31,30,2.01E-22
16.25,0,31,2.20E-20
16.25,1,31,5.12E-19
16.25,2,31,1.19E-20
16.25,3,31,1.16E-20
16.25,4,31,4.79E-21
16.25,5,31,1.14E-20
16.25,6,31,1.74E-21
16.25,7,31,9.04E-21
16.25,8,31,2.30E-21
16.25,9,31,8.92E-21
16.25,10,31,5.37E-21
16.25,11,31,3.26E-21
16.25,12,31,4.11E-21
16.25,13,31,6.86E-21
16.25,14,31,2.44E-21
16.25,15,31,3.04E-21
16.25,16,31,4.00E-21
16.25,17,31,3.86E-21
16.25,18,31,2.51E-21
16.25,19,31,4.21E-22
16.25,20,31,2.34E-23
16.25,21,31,5.92E-23
16.25,22,31,4.04E-23
16.25,23,31,1.95E-23
16.25,24,31,1.82E-23
16.25,25,31,7.81E-23
16.25,26,31,2.14E-23
16.25,27,31,6.37E-23
16.25,28,31,8.48E-23
16.25,29,31,6.17E-24
16.25,30,31,5.01E-23
16.25,31,31,2.38E-22
16.25,0,32,2.85E-20
16.25,1,32,8.15E-09
16.25,2,32,1.15E-20
16.25,3,32,1.64E-20
16.25,4,32,5.21E-21
16.25,5,32,1.25E-20
16.25,6,32,1.72E-21
16.25,7,32,9.82E-21
16.25,8,32,3.22E-21
16.25,9,32,6.99E-21
16.25,10,32,4.32E-21
16.25,11,32,4.27E-21
16.25,12,32,5.79E-21
16.25,13,32,5.49E-21
16.25,14,32,3.38E-21
16.25,15,32,1.89E-21
16.25,16,32,3.90E-21
16.25,17,32,4.91E-21
16.25,18,32,3.90E-21
16.25,19,32,3.98E-22
16.25,20,32,6.36E-23
16.25,21,32,4.40E-23
16.25,22,32,5.22E-23
16.25,23,32,1.59E-22
16.25,24,32,4.85E-23
16.25,25,32,1.64E-22
16.25,26,32,5.33E-23
16.25,27,32,1.70E-22
16.25,28,32,1.11E-22
16.25,29,32,1.04E-22
16.25,30,32,6.32E-23
16.25,31,32,1.53E-22
16.25,0,33,2.83E-20
16.25,1,33,7.03E-19
16.25,2,33,7.94E-21
16.25,3,33,1.57E-20
16.25,4,33,5.00E-21
16.25,5,33,9.05E-21
16.25,6,33,1.15E-21
16.25,7,33,1.06E-20
16.25,8,33,4.35E-21
16.25,9,33,1.41E-21
16.25,10,33,2.09E-21
16.25,11,33,3.94E-21
16.25,12,33,5.38E-21
16.25,13,33,3.73E-21
16.25,14,33,4.22E-21
16.25,15,33,2.29E-21
16.25,16,33,1.22E-21
16.25,17,33,6.24E-21
16.25,18,33,3.90E-21
16.25,19,33,2.18E-22
16.25,20,33,7.32E-23
16.25,21,33,3.00E-23
16.25,22,33,5.93E-23
16.25,23,33,8.49E-23
16.25,24,33,8.05E-24
16.25,25,33,1.76E-22
16.25,26,33,2.60E-23
16.25,27,33,1.04E-22
16.25,28,33,9.34E-23
16.25,29,33,1.13E-22
16.25,30,33,4.79E-23
16.25,31,33,2.16E-22
16.25,0,34,1.86E-20
16.25,1,34,7.05E-09
16.25,2,34,2.48E-21
16.25,3,34,9.11E-21
16.25,4,34,5.79E-21
16.25,5,34,2.31E-21
16.25,6,34,2.40E-21
16.25,7,34,1.11E-20
16.25,8,34,4.10E-21
16.25,9,34,3.95E-21
16.25,10,34,2.46E-21
16.25,11,34,1.32E-21
16.25,12,34,3.92E-21
16.25,13,34,2.93E-21
16.25,14,34,4.71E-21
16.25,15,34,4.72E-21
16.25,16,34,3.70E-21
16.25,17,34,9.31E-21
16.25,18,34,3.42E-21
16.25,19,34,2.97E-22
16.25,20,34,8.69E-23
16.25,21,34,9.18E-24
16.25,22,34,4.23E-23
16.25,23,34,1.27E-22
16.25,24,34,3.04E-23
16.25,25,34,1.28E-22
16.25,26,34,2.77E-23
16.25,27,34,1.00E-22
16.25,28,34,3.38E-24
16.25,29,34,6.87E-23
16.25,30,34,2.34E-23
16.25,31,34,1.21E-22
16.25,0,35,1.27E-20
16.25,1,35,6.36E-20
16.25,2,35,1.44E-20
16.25,3,35,3.02E-21
16.25,4,35,7.29E-21
16.25,5,35,2.77E-21
16.25,6,35,3.92E-21
16.25,7,35,9.48E-21
16.25,8,35,2.61E-21
16.25,9,35,5.22E-21
16.25,10,35,3.17E-21
16.25,11,35,6.06E-22
16.25,12,35,2.63E-21
16.25,13,35,2.45E-21
16.25,14,35,4.52E-21
16.25,15,35,1.89E-21
16.25,16,35,5.30E-21
16.25,17,35,1.31E-20
16.25,18,35,6.74E-21
16.25,19,35,2.12E-22
16.25,20,35,3.67E-23
16.25,21,35,4.02E-23
16.25,22,35,3.96E-23
16.25,23,35,5.86E-23
16.25,24,35,1.98E-23
16.25,25,35,1.20E-22
16.25,26,35,4.64E-23
16.25,27,35,5.44E-23
16.25,28,35,3.88E-23
16.25,29,35,1.00E-22
16.25,30,35,8.79E-24
16.25,31,35,2.30E-23
16.25,0,36,1.56E-20
16.25,1,36,6.12E-09
16.25,2,36,2.11E-20
16.25,3,36,7.34E-21
16.25,4,36,7.36E-21
16.25,5,36,3.23E-21
16.25,6,36,4.46E-21
16.25,7,36,6.44E-21
16.25,8,36,1.43E-21
16.25,9,36,3.70E-21
16.25,10,36,2.53E-21
16.25,11,36,9.78E-22
16.25,12,36,1.53E-21
16.25,13,36,2.09E-21
16.25,14,36,4.46E-21
16.25,15,36,5.09E-21
16.25,16,36,4.00E-21
16.25,17,36,1.28E-20
16.25,18,36,8.00E-21
16.25,19,36,2.28E-22
16.25,20,36,4.23E-23
16.25,21,36,6.07E-23
16.25,22,36,2.44E-23
16.25,23,36,8.16E-23
16.25,24,36,2.73E-23
16.25,25,36,4.15E-23
16.25,26,36,7.03E-23
16.25,27,36,6.94E-23
16.25,28,36,5.54E-23
16.25,29,36,2.86E-23
16.25,30,36,2.06E-23
16.25,31,36,2.06E-22
16.25,0,37,1.16E-20
16.25,1,37,2.71E-19
16.25,2,37,1.71E-20
16.25,3,37,6.60E-21
16.25,4,37,5.40E-21
16.25,5,37,2.75E-21
16.25,6,37,3.62E-21
16.25,7,37,3.94E-21
16.25,8,37,1.16E-21
16.25,9,37,1.61E-21
16.25,10,37,2.32E-21
16.25,11,37,1.94E-21
16.25,12,37,6.73E-22
16.25,13,37,1.57E-21
16.25,14,37,3.26E-21
16.25,15,37,7.63E-21
16.25,16,37,2.07E-21
16.25,17,37,8.31E-21
16.25,18,37,5.30E-21
16.25,19,37,2.02E-22
16.25,20,37,5.64E-24
16.25,21,37,7.05E-23
16.25,22,37,4.29E-23
16.25,23,37,6.00E-24
16.25,24,37,4.44E-23
16.25,25,37,1.11E-22
16.25,26,37,5.39E-23
16.25,27,37,4.68E-23
16.25,28,37,4.23E-23
16.25,29,37,1.99E-23
16.25,30,37,3.29E-23
16.25,31,37,8.17E-23
16.25,0,38,3.80E-21
16.25,1,38,5.32E-09
16.25,2,38,6.88E-21
16.25,3,38,2.09E-21
16.25,4,38,2.49E-21
16.25,5,38,1.53E-21
16.25,6,38,1.88E-21
16.25,7,38,2.45E-21
16.25,8,38,7.53E-22
16.25,9,38,2.22E-21
16.25,10,38,1.42E-21
16.25,11,38,1.37E-21
16.25,12,38,4.78E-22
16.25,13,38,9.81E-22
16.25,14,38,1.19E-21
16.25,15,38,4.43E-21
16.25,16,38,1.04E-21
16.25,17,38,3.14E-21
16.25,18,38,1.37E-21
16.25,19,38,3.09E-22
16.25,20,38,3.75E-23
16.25,21,38,1.83E-23
16.25,22,38,5.02E-23
16.25,23,38,7.39E-23
16.25,24,38,4.20E-23
16.25,25,38,5.85E-23
16.25,26,38,1.56E-23
16.25,27,38,8.02E-23
16.25,28,38,3.53E-23
16.25,29,38,8.70E-23
16.25,30,38,1.41E-23
16.25,31,38,1.56E-22
16.25,0,39,4.77E-22
16.25,1,39,3.16E-20
16.25,2,39,5.57E-22
16.25,3,39,9.49E-22
16.25,4,39,2.41E-22
16.25,5,39,3.41E-22
16.25,6,39,6.35E-22
16.25,7,39,1.41E-21
16.25,8,39,4.09E-22
16.25,9,39,1.59E-21
16.25,10,39,5.04E-22
16.25,11,39,3.51E-22
16.25,12,39,1.33E-22
16.25,13,39,3.40E-22
16.25,14,39,3.56E-22
16.25,15,39,4.70E-22
16.25,16,39,2.05E-22
16.25,17,39,1.17E-21
16.25,18,39,4.98E-22
16.25,19,39,1.79E-22
16.25,20,39,7.47E-23
16.25,21,39,6.49E-23
16.25,22,39,6.78E-23
16.25,23,39,4.13E-23
16.25,24,39,1.12E-22
16.25,25,39,6.91E-23
16.25,26,39,5.29E-23
16.25,27,39,3.56E-23
16.25,28,39,1.37E-23
16.25,29,39,8.40E-23
16.25,30,39,1.76E-23
16.25,31,39,3.26E-23
16.25,0,40,3.53E-22
16.25,1,40,4.63E-09
16.25,2,40,1.24E-21
16.25,3,40,5.29E-22
16.25,4,40,5.98E-22
16.25,5,40,8.02E-22
16.25,6,40,5.72E-22
16.25,7,40,7.25E-22
16.25,8,40,4.02E-22
16.25,9,40,4.68E-22
16.25,10,40,4.55E-22
16.25,11,40,3.52E-23
16.25,12,40,2.54E-22
16.25,13,40,3.59E-23
16.25,14,40,1.41E-22
16.25,15,40,1.45E-21
16.25,16,40,3.33E-22
16.25,17,40,3.35E-22
16.25,18,40,2.97E-22
16.25,19,40,1.65E-22
16.25,20,40,5.91E-23
16.25,21,40,1.01E-22
16.25,22,40,5.13E-23
16.25,23,40,5.04E-23
16.25,24,40,9.62E-23
16.25,25,40,7.99E-23
16.25,26,40,4.18E-23
16.25,27,40,7.87E-23
16.25,28,40,1.55E-23
16.25,29,40,7.75E-23
16.25,30,40,2.71E-23
16.25,31,40,6.12E-23
16.25,0,41,7.48E-22
16.25,1,41,2.04E-20
16.25,2,41,4.62E-22
16.25,3,41,5.18E-22
16.25,4,41,3.01E-22
16.25,5,41,6.16E-22
16.25,6,41,3.84E-22
16.25,7,41,3.20E-22
16.25,8,41,1.11E-22
16.25,9,41,1.08E-21
16.25,10,41,7.00E-23
16.25,11,41,2.19E-22
16.25,12,41,5.65E-23
16.25,13,41,1.43E-22
16.25,14,41,1.87E-22
16.25,15,41,2.29E-22
16.25,16,41,2.24E-22
16.25,17,41,7.90E-22
16.25,18,41,2.60E-22
16.25,19,41,1.88E-22
16.25,20,41,4.26E-23
16.25,21,41,6.77E-23
16.25,22,41,6.10E-23
16.25,23,41,4.30E-23
16.25,24,41,7.69E-23
16.25,25,41,4.30E-23
16.25,26,41,3.43E-23
16.25,27,41,5.36E-23
16.25,28,41,1.94E-23
16.25,29,41,5.05E-23
16.25,30,41,1.78E-23
16.25,31,41,1.45E-22
16.25,0,42,2.54E-22
16.25,1,42,4.03E-09
16.25,2,42,6.44E-22
16.25,3,42,2.64E-22
16.25,4,42,3.48E-22
16.25,5,42,2.62E-22
16.25,6,42,2.64E-22
16.25,7,42,1.29E-22
16.25,8,42,1.09E-22
16.25,9,42,2.37E-22
16.25,10,42,2.45E-22
16.25,11,42,1.06E-22
16.25,12,42,1.74E-22
16.25,13,42,1.13E-22
16.25,14,42,3.47E-23
16.25,15,42,6.39E-22
16.25,16,42,1.33E-22
16.25,17,42,2.39E-22
16.25,18,42,7.59E-23
16.25,19,42,6.45E-23
16.25,20,42,4.54E-23
16.25,21,42,7.17E-23
16.25,22,42,1.52E-23
16.25,23,42,5.97E-23
16.25,24,42,4.18E-23
16.25,25,42,5.27E-23
16.25,26,42,1.79E-23
16.25,27,42,7.71E-23
16.25,28,42,7.87E-24
16.25,29,42,6.60E-23
16.25,30,42,5.43E-23
16.25,31,42,1.20E-22
16.25,0,43,5.46E-22
16.25,1,43,1.32E-20
16.25,2,43,3.46E-22
16.25,3,43,4.85E-22
16.25,4,43,2.04E-22
16.25,5,43,3.05E-22
16.25,6,43,1.90E-22
16.25,7,43,3.25E-22
16.25,8,43,1.23E-22
16.25,9,43,7.61E-22
16.25,10,43,9.54E-23
16.25,11,43,2.62E-22
16.25,12,43,1.45E-22
16.25,13,43,5.06E-23
16.25,14,43,1.44E-22
16.25,15,43,3.68E-22
16.25,16,43,5.40E-23
16.25,17,43,6.42E-22
16.25,18,43,2.07E-22
16.25,19,43,1.24E-22
16.25,20,43,2.00E-23
16.25,21,43,6.57E-23
16.25,22,43,4.53E-23
16.25,23,43,2.79E-23
16.25,24,43,1.82E-23
16.25,25,43,3.75E-23
16.25,26,43,3.00E-23
16.25,27,43,2.31E-23
16.25,28,43,2.50E-23
16.25,29,43,6.96E-23
16.25,30,43,4.44E-23
16.25,31,43,3.36E-23
16.25,0,44,2.24E-22
16.25,1,44,3.49E-09
16.25,2,44,4.02E-22
16.25,3,44,1.50E-22
16.25,4,44,1.84E-22
16.25,5,44,2.40E-22
16.25,6,44,2.49E-22
16.25,7,44,1.55E-22
16.25,8,44,1.26E-22
16.25,9,44,1.84E-22
16.25,10,44,2.23E-22
16.25,11,44,1.08E-22
16.25,12,44,3.51E-23
16.25,13,44,9.11E-23
16.25,14,44,1.50E-22
16.25,15,44,5.13E-22
16.25,16,44,2.01E-23
16.25,17,44,2.64E-22
16.25,18,44,2.64E-23
16.25,19,44,6.15E-23
16.25,20,44,5.17E-23
16.25,21,44,1.74E-23
16.25,22,44,1.02E-23
16.25,23,44,1.17E-22
16.25,24,44,5.30E-23
16.25,25,44,1.21E-22
16.25,26,44,6.20E-23
16.25,27,44,1.10E-22
16.25,28,44,3.95E-23
16.25,29,44,1.42E-22
16.25,30,44,4.59E-23
16.25,31,44,1.01E-22
16.25,0,45,3.83E-22
16.25,1,45,9.23E-21
16.25,2,45,2.77E-22
16.25,3,45,3.42E-22
16.25,4,45,1.66E-22
16.25,5,45,2.98E-22
16.25,6,45,1.29E-22
16.25,7,45,2.41E-22
16.25,8,45,5.30E-23
16.25,9,45,5.59E-22
16.25,10,45,1.63E-23
16.25,11,45,2.32E-22
16.25,12,45,2.77E-23
16.25,13,45,1.11E-22
16.25,14,45,1.70E-22
16.25,15,45,1.15E-22
16.25,16,45,5.98E-23
16.25,17,45,5.30E-22
16.25,18,45,1.40E-22
16.25,19,45,1.22E-22
16.25,20,45,2.96E-23
16.25,21,45,9.34E-23
16.25,22,45,1.79E-23
16.25,23,45,1.48E-22
16.25,24,45,4.77E-23
16.25,25,45,1.19E-22
16.25,26,45,6.76E-23
16.25,27,45,5.12E-23
16.25,28,45,5.59E-23
16.25,29,45,8.83E-23
16.25,30,45,3.74E-23
16.25,31,45,1.81E-22
16.25,0,46,1.42E-22
16.25,1,46,3.02E-09
16.25,2,46,3.08E-22
16.25,3,46,1.31E-22
16.25,4,46,1.81E-22
16.25,5,46,1.85E-22
16.25,6,46,1.17E-22
16.25,7,46,1.73E-22
16.25,8,46,8.50E-23
16.25,9,46,1.03E-22
16.25,10,46,1.32E-22
16.25,11,46,7.01E-23
16.25,12,46,9.34E-23
16.25,13,46,3.34E-23
16.25,14,46,4.54E-23
16.25,15,46,3.45E-22
16.25,16,46,1.07E-22
16.25,17,46,9.13E-23
16.25,18,46,3.56E-23
16.25,19,46,5.95E-23
16.25,20,46,2.34E-23
16.25,21,46,5.70E-23
16.25,22,46,9.27E-24
16.25,23,46,3.35E-23
16.25,24,46,3.92E-23
16.25,25,46,1.51E-22
16.25,26,46,1.04E-22
16.25,27,46,9.86E-23
16.25,28,46,9.69E-23
16.25,29,46,6.01E-23
16.25,30,46,3.40E-23
16.25,31,46,1.04E-22
16.25,0,47,3.29E-22
16.25,1,47,7.01E-21
16.25,2,47,2.23E-22
16.25,3,47,2.42E-22
16.25,4,47,1.82E-22
16.25,5,47,2.35E-22
16.25,6,47,7.66E-23
16.25,7,47,4.81E-23
16.25,8,47,1.27E-22
16.25,9,47,5.74E-22
16.25,10,47,6.08E-23
16.25,11,47,2.16E-22
16.25,12,47,6.15E-23
16.25,13,47,8.34E-23
16.25,14,47,8.45E-23
16.25,15,47,2.41E-22
16.25,16,47,4.56E-23
16.25,17,47,3.36E-22
16.25,18,47,1.00E-22
16.25,19,47,8.31E-23
16.25,20,47,4.42E-23
16.25,21,47,5.05E-23
16.25,22,47,3.89E-23
16.25,23,47,2.10E-22
16.25,24,47,1.35E-23
16.25,25,47,3.97E-23
16.25,26,47,9.34E-23
16.25,27,47,8.46E-23
16.25,28,47,9.68E-23
16.25,29,47,2.11E-23
16.25,30,47,3.26E-23
16.25,31,47,2.69E-22
16.25,0,48,1.42E-22
16.25,1,48,2.58E-09
16.25,2,48,2.84E-22
16.25,3,48,2.20E-23
16.25,4,48,7.28E-23
16.25,5,48,5.05E-23
16.25,6,48,9.75E-23
16.25,7,48,1.60E-22
16.25,8,48,6.15E-23
16.25,9,48,1.21E-22
16.25,10,48,5.92E-23
16.25,11,48,1.31E-22
16.25,12,48,2.15E-23
16.25,13,48,3.36E-23
16.25,14,48,9.23E-23
16.25,15,48,2.54E-22
16.25,16,48,2.23E-23
16.25,17,48,2.20E-22
16.25,18,48,4.60E-23
16.25,19,48,1.45E-22
16.25,20,48,1.36E-23
16.25,21,48,1.17E-22
16.25,22,48,2.10E-23
16.25,23,48,6.01E-23
16.25,24,48,3.28E-23
16.25,25,48,6.52E-23
16.25,26,48,1.12E-22
16.25,27,48,9.89E-24
16.25,28,48,8.50E-23
16.25,29,48,6.34E-23
16.25,30,48,1.96E-23
16.25,31,48,1.50E-22
16.25,0,49,2.61E-22
16.25,1,49,6.44E-21
16.25,2,49,8.86E-23
16.25,3,49,2.69E-22
16.25,4,49,3.01E-23
16.25,5,49,2.36E-22
16.25,6,49,1.40E-22
16.25,7,49,3.45E-22
16.25,8,49,4.03E-23
16.25,9,49,3.98E-22
16.25,10,49,4.82E-23
16.25,11,49,1.17E-22
16.25,12,49,3.84E-23
16.25,13,49,1.74E-23
16.25,14,49,6.70E-23
16.25,15,49,9.89E-23
16.25,16,49,6.99E-23
16.25,17,49,3.93E-22
16.25,18,49,8.10E-23
16.25,19,49,3.48E-23
16.25,20,49,2.96E-23
16.25,21,49,8.05E-23
16.25,22,49,4.06E-23
16.25,23,49,1.80E-22
16.25,24,49,1.43E-23
16.25,25,49,1.11E-22
16.25,26,49,4.83E-23
16.25,27,49,5.13E-23
16.25,28,49,4.80E-23
16.25,29,49,1.57E-23
16.25,30,49,3.29E-23
16.25,31,49,1.67E-22
16.25,0,50,6.51E-23
16.25,1,50,2.19E-09
16.25,2,50,1.17E-22
16.25,3,50,9.44E-23
16.25,4,50,1.51E-22
16.25,5,50,1.07E-22
16.25,6,50,8.03E-23
16.25,7,50,7.20E-23
16.25,8,50,6.54E-23
16.25,9,50,1.13E-22
16.25,10,50,5.09E-23
16.25,11,50,4.81E-23
16.25,12,50,5.29E-23
16.25,13,50,4.73E-23
16.25,14,50,4.49E-23
16.25,15,50,2.05E-22
16.25,16,50,7.39E-23
16.25,17,50,1.04E-22
16.25,18,50,1.04E-23
16.25,19,50,7.69E-23
16.25,20,50,1.28E-23
16.25,21,50,8.16E-23
16.25,22,50,1.34E-23
16.25,23,50,4.95E-23
16.25,24,50,2.58E-23
16.25,25,50,1.03E-22
16.25,26,50,4.02E-23
16.25,27,50,9.48E-23
16.25,28,50,3.20E-23
16.25,29,50,7.82E-23
16.25,30,50,4.32E-23
16.25,31,50,1.18E-22
16.25,0,51,1.39E-22
16.25,1,51,4.18E-21
16.25,2,51,1.41E-22
16.25,3,51,1.95E-22
16.25,4,51,1.23E-22
16.25,5,51,1.81E-22
16.25,6,51,3.10E-23
16.25,7,51,1.05E-22
16.25,8,51,3.98E-23
16.25,9,51,2.94E-22
16.25,10,51,8.76E-23
16.25,11,51,1.68E-22
16.25,12,51,1.53E-23
16.25,13,51,3.42E-23
16.25,14,51,5.81E-23
16.25,15,51,2.40E-22
16.25,16,51,2.46E-23
16.25,17,51,1.88E-22
16.25,18,51,4.58E-23
16.25,19,51,5.76E-23
16.25,20,51,1.45E-23
16.25,21,51,7.48E-23
16.25,22,51,4.36E-23
16.25,23,51,1.52E-22
16.25,24,51,4.01E-23
16.25,25,51,1.07E-22
16.25,26,51,2.82E-23
16.25,27,51,7.14E-23
16.25,28,51,4.37E-23
16.25,29,51,2.87E-24
16.25,30,51,5.84E-23
16.25,31,51,2.22E-22
16.25,0,52,9.24E-23
16.25,1,52,1.83E-09
16.25,2,52,1.35E-22
16.25,3,52,2.44E-23
16.25,4,52,6.19E-23
16.25,5,52,5.56E-23
16.25,6,52,8.40E-23
16.25,7,52,1.25E-22
16.25,8,52,3.39E-23
16.25,9,52,7.19E-24
16.25,10,52,1.02E-22
16.25,11,52,1.14E-22
16.25,12,52,8.58E-23
16.25,13,52,7.19E-23
16.25,14,52,2.44E-23
16.25,15,52,1.29E-22
16.25,16,52,3.90E-23
16.25,17,52,5.27E-23
16.25,18,52,3.67E-23
16.25,19,52,9.64E-24
16.25,20,52,1.47E-23
16.25,21,52,4.84E-23
16.25,22,52,1.62E-23
16.25,23,52,2.63E-23
16.25,24,52,2.73E-23
16.25,25,52,7.98E-23
16.25,26,52,4.63E-23
16.25,27,52,7.72E-23
16.25,28,52,6.79E-23
16.25,29,52,9.11E-23
16.25,30,52,5.59E-23
16.25,31,52,7.84E-23
16.25,0,53,1.99E-22
16.25,1,53,3.82E-21
16.25,2,53,7.84E-23
16.25,3,53,1.56E-22
16.25,4,53,3.51E-23
16.25,5,53,1.15E-22
16.25,6,53,7.35E-23
16.25,7,53,7.16E-23
16.25,8,53,1.55E-23
16.25,9,53,1.12E-22
16.25,10,53,6.69E-23
16.25,11,53,1.07E-22
16.25,12,53,5.86E-23
16.25,13,53,1.08E-22
16.25,14,53,6.42E-23
16.25,15,53,7.07E-23
16.25,16,53,3.09E-23
16.25,17,53,2.99E-22
16.25,18,53,6.47E-23
16.25,19,53,1.36E-23
16.25,20,53,8.39E-24
16.25,21,53,4.50E-23
16.25,22,53,3.88E-23
16.25,23,53,6.67E-23
16.25,24,53,2.23E-23
16.25,25,53,7.16E-23
16.25,26,53,4.54E-23
16.25,27,53,6.44E-23
16.25,28,53,6.03E-23
16.25,29,53,3.57E-23
16.25,30,53,4.07E-23
16.25,31,53,9.07E-23
16.25,0,54,8.52E-23
16.25,1,54,1.49E-09
16.25,2,54,6.11E-23
16.25,3,54,1.13E-22
16.25,4,54,4.35E-23
16.25,5,54,1.19E-23
16.25,6,54,1.27E-23
16.25,7,54,8.31E-23
16.25,8,54,4.63E-23
16.25,9,54,6.75E-23
16.25,10,54,3.27E-23
16.25,11,54,4.12E-23
16.25,12,54,1.30E-23
16.25,13,54,5.10E-23
16.25,14,54,2.54E-23
16.25,15,54,1.44E-22
16.25,16,54,3.38E-23
16.25,17,54,8.99E-23
16.25,18,54,3.47E-23
16.25,19,54,5.04E-23
16.25,20,54,3.85E-23
16.25,21,54,9.09E-23
16.25,22,54,9.49E-24
16.25,23,54,3.31E-23
16.25,24,54,2.27E-23
16.25,25,54,5.11E-23
16.25,26,54,1.65E-23
16.25,27,54,4.63E-23
16.25,28,54,3.70E-23
16.25,29,54,9.61E-23
16.25,30,54,7.67E-23
16.25,31,54,4.78E-23
16.25,0,55,7.71E-23
16.25,1,55,2.24E-21
16.25,2,55,1.16E-22
16.25,3,55,1.13E-22
16.25,4,55,1.82E-23
16.25,5,55,8.08E-23
16.25,6,55,1.04E-22
16.25,7,55,1.38E-22
16.25,8,55,5.83E-23
16.25,9,55,2.11E-22
16.25,10,55,1.68E-23
16.25,11,55,8.07E-23
16.25,12,55,3.23E-23
16.25,13,55,7.73E-23
16.25,14,55,1.80E-23
16.25,15,55,1.42E-22
16.25,16,55,4.24E-23
16.25,17,55,1.52E-22
16.25,18,55,7.63E-23
16.25,19,55,1.05E-22
16.25,20,55,3.53E-23
16.25,21,55,1.11E-22
16.25,22,55,2.71E-23
16.25,23,55,4.81E-23
16.25,24,55,3.37E-23
16.25,25,55,9.46E-24
16.25,26,55,3.04E-23
16.25,27,55,1.32E-22
16.25,28,55,4.76E-23
16.25,29,55,1.02E-22
16.25,30,55,5.56E-23
16.25,31,55,6.90E-23
16.25,0,56,8.04E-23
16.25,1,56,1.17E-09
16.25,2,56,1.62E-22
16.25,3,56,7.79E-23
16.25,4,56,9.94E-23
16.25,5,56,9.15E-23
16.25,6,56,8.62E-23
16.25,7,56,4.19E-23
16.25,8,56,2.24E-23
16.25,9,56,3.01E-23
16.25,10,56,3.80E-23
16.25,11,56,3.44E-23
16.25,12,56,4.55E-23
16.25,13,56,4.34E-23
16.25,14,56,5.63E-23
16.25,15,56,1.57E-22
16.25,16,56,3.59E-23
16.25,17,56,6.83E-23
16.25,18,56,7.36E-23
16.25,19,56,6.44E-23
16.25,20,56,6.37E-23
16.25,21,56,8.66E-23
16.25,22,56,1.83E-23
16.25,23,56,4.48E-23
16.25,24,56,2.84E-23
16.25,25,56,3.79E-23
16.25,26,56,1.78E-23
16.25,27,56,5.74E-23
16.25,28,56,4.19E-23
16.25,29,56,1.08E-22
16.25,30,56,8.38E-23
16.25,31,56,1.08E-22
16.25,0,57,1.74E-22
16.25,1,57,1.79E-21
16.25,2,57,2.95E-23
16.25,3,57,9.33E-23
16.25,4,57,9.79E-23
16.25,5,57,1.30E-22
16.25,6,57,1.30E-23
16.25,7,57,1.70E-22
16.25,8,57,1.16E-23
16.25,9,57,2.91E-22
16.25,10,57,5.06E-24
16.25,11,57,1.02E-22
16.25,12,57,2.87E-23
16.25,13,57,7.43E-23
16.25,14,57,5.91E-23
16.25,15,57,9.22E-23
16.25,16,57,2.24E-23
16.25,17,57,4.20E-23
16.25,18,57,6.42E-23
16.25,19,57,9.57E-23
16.25,20,57,3.42E-23
16.25,21,57,4.55E-23
16.25,22,57,1.00E-23
16.25,23,57,1.10E-22
16.25,24,57,6.53E-24
16.25,25,57,7.69E-24
16.25,26,57,4.40E-23
16.25,27,57,1.29E-22
16.25,28,57,6.42E-23
16.25,29,57,8.84E-23
16.25,30,57,3.12E-23
16.25,31,57,3.19E-22
16.25,0,58,7.82E-23
16.25,1,58,8.64E-10
16.25,2,58,2.15E-23
16.25,3,58,4.63E-23
16.25,4,58,3.48E-23
16.25,5,58,2.43E-24
16.25,6,58,2.17E-23
16.25,7,58,1.04E-22
16.25,8,58,1.40E-23
16.25,9,58,8.92E-23
16.25,10,58,4.80E-23
16.25,11,58,2.16E-23
16.25,12,58,5.08E-23
16.25,13,58,7.79E-23
16.25,14,58,5.27E-23
